,Words,Count,T_Freq
821,registered,121,0.00024406183437681534
822,definition,121,0.00024406183437681534
823,large,121,0.00024406183437681534
824,intent,121,0.00024406183437681534
825,removed,121,0.00024406183437681534
826,refusal,121,0.00024406183437681534
827,ncj,120,0.00024204479442328794
828,notice,120,0.00024204479442328794
829,contain,120,0.00024204479442328794
830,providing,120,0.00024204479442328794
831,inform,120,0.00024204479442328794
832,punishment,120,0.00024204479442328794
833,authorised,119,0.00024002775446976054
834,response,119,0.00024002775446976054
835,seek,119,0.00024002775446976054
836,regarded,118,0.00023801071451623313
837,offensive,118,0.00023801071451623313
838,led,118,0.00023801071451623313
839,contact,118,0.00023801071451623313
840,current,118,0.00023801071451623313
841,addressed,118,0.00023801071451623313
842,no,118,0.00023801071451623313
843,version,117,0.00023599367456270573
844,friend,117,0.00023599367456270573
845,picture,117,0.00023599367456270573
846,staff,117,0.00023599367456270573
847,despite,117,0.00023599367456270573
848,denied,116,0.00023397663460917833
849,labour,116,0.00023397663460917833
850,filed,116,0.00023397663460917833
851,advertising,116,0.00023397663460917833
852,peaceful,116,0.00023397663460917833
853,summarised,115,0.00023195959465565093
854,longer,115,0.00023195959465565093
855,kurdish,115,0.00023195959465565093
856,control,115,0.00023195959465565093
857,blocking,115,0.00023195959465565093
858,advertisement,115,0.00023195959465565093
859,title,115,0.00023195959465565093
860,de,114,0.00022994255470212355
861,assessed,114,0.00022994255470212355
862,appeared,114,0.00022994255470212355
863,operation,114,0.00022994255470212355
864,deemed,114,0.00022994255470212355
865,object,114,0.00022994255470212355
866,le,113,0.00022792551474859615
867,opposition,113,0.00022792551474859615
868,r,113,0.00022792551474859615
869,integrity,113,0.00022792551474859615
870,back,113,0.00022792551474859615
871,csm,113,0.00022792551474859615
872,face,113,0.00022792551474859615
873,safety,112,0.00022590847479506875
874,relied,112,0.00022590847479506875
875,proposed,112,0.00022590847479506875
876,publisher,112,0.00022590847479506875
877,sentence,112,0.00022590847479506875
878,money,112,0.00022590847479506875
879,limitation,112,0.00022590847479506875
880,cited,112,0.00022590847479506875
881,last,111,0.00022389143484154134
882,beyond,111,0.00022389143484154134
883,man,111,0.00022389143484154134
884,higher,111,0.00022389143484154134
885,unless,111,0.00022389143484154134
886,delivered,111,0.00022389143484154134
887,done,111,0.00022389143484154134
888,detained,111,0.00022389143484154134
889,injury,111,0.00022389143484154134
890,thing,111,0.00022389143484154134
891,radio,111,0.00022389143484154134
892,violated,110,0.00022187439488801394
893,importance,110,0.00022187439488801394
894,removal,110,0.00022187439488801394
895,employment,110,0.00022187439488801394
896,car,110,0.00022187439488801394
897,land,110,0.00022187439488801394
898,magazine,110,0.00022187439488801394
899,owner,110,0.00022187439488801394
900,real,109,0.00021985735493448654
901,substance,109,0.00021985735493448654
902,demand,108,0.00021784031498095914
903,prisoner,108,0.00021784031498095914
904,previously,108,0.00021784031498095914
905,proved,108,0.00021784031498095914
906,l,108,0.00021784031498095914
907,unspecified,108,0.00021784031498095914
908,basic,108,0.00021784031498095914
909,challenged,108,0.00021784031498095914
910,inquiry,108,0.00021784031498095914
911,chapter,108,0.00021784031498095914
912,fetöpdy,107,0.00021582327502743173
913,became,107,0.00021582327502743173
914,assistance,107,0.00021582327502743173
915,statutory,107,0.00021582327502743173
916,carrying,107,0.00021582327502743173
917,ukraine,106,0.00021380623507390433
918,professor,106,0.00021380623507390433
919,maintained,106,0.00021380623507390433
920,pressure,106,0.00021380623507390433
921,considers,106,0.00021380623507390433
922,fully,105,0.00021178919512037696
923,profession,105,0.00021178919512037696
924,terrorism,105,0.00021178919512037696
925,message,105,0.00021178919512037696
926,rapporteur,105,0.00021178919512037696
927,division,105,0.00021178919512037696
928,jury,105,0.00021178919512037696
929,explanation,105,0.00021178919512037696
930,obtain,105,0.00021178919512037696
931,released,105,0.00021178919512037696
932,separate,105,0.00021178919512037696
933,establish,105,0.00021178919512037696
934,реш,104,0.00020977215516684955
935,met,104,0.00020977215516684955
936,editorinchief,104,0.00020977215516684955
937,live,104,0.00020977215516684955
938,contract,104,0.00020977215516684955
939,belonging,104,0.00020977215516684955
940,instruction,104,0.00020977215516684955
941,premise,104,0.00020977215516684955
942,character,104,0.00020977215516684955
943,kind,104,0.00020977215516684955
944,fund,103,0.00020775511521332215
945,neither,103,0.00020775511521332215
946,execution,103,0.00020775511521332215
947,link,103,0.00020775511521332215
948,majority,103,0.00020775511521332215
949,came,103,0.00020775511521332215
950,hostility,103,0.00020775511521332215
951,entered,102,0.00020573807525979475
952,hearing,102,0.00020573807525979475
953,disclose,102,0.00020573807525979475
954,son,102,0.00020573807525979475
955,economic,102,0.00020573807525979475
956,justify,102,0.00020573807525979475
957,remain,102,0.00020573807525979475
958,gathering,102,0.00020573807525979475
959,want,101,0.00020372103530626735
960,edition,101,0.00020372103530626735
961,gazette,101,0.00020372103530626735
962,iv,101,0.00020372103530626735
963,vehicle,101,0.00020372103530626735
964,infringement,101,0.00020372103530626735
965,leaflet,101,0.00020372103530626735
966,foundation,101,0.00020372103530626735
967,allow,101,0.00020372103530626735
968,nothing,101,0.00020372103530626735
969,merit,100,0.00020170399535273994
970,close,100,0.00020170399535273994
971,interior,100,0.00020170399535273994
972,governor,100,0.00020170399535273994
973,appointment,100,0.00020170399535273994
974,commercial,100,0.00020170399535273994
975,suspended,100,0.00020170399535273994
976,knowledge,100,0.00020170399535273994
977,murder,99,0.00019968695539921254
978,nationality,99,0.00019968695539921254
979,woman,99,0.00019968695539921254
980,world,99,0.00019968695539921254
981,lead,99,0.00019968695539921254
982,slogan,99,0.00019968695539921254
983,thereby,99,0.00019968695539921254
984,ethic,98,0.00019766991544568514
985,presence,98,0.00019766991544568514
986,field,98,0.00019766991544568514
987,tv,98,0.00019766991544568514
988,produced,98,0.00019766991544568514
989,phrase,98,0.00019766991544568514
990,provider,98,0.00019766991544568514
991,branch,98,0.00019766991544568514
992,conviction,98,0.00019766991544568514
993,wrote,97,0.00019565287549215774
994,tried,97,0.00019565287549215774
995,application,97,0.00019565287549215774
996,fifteen,97,0.00019565287549215774
997,democracy,97,0.00019565287549215774
998,bank,97,0.00019565287549215774
999,deprivation,97,0.00019565287549215774
1000,seizure,97,0.00019565287549215774
1001,prepared,97,0.00019565287549215774
1002,sp,97,0.00019565287549215774
1003,movement,97,0.00019565287549215774
1004,employer,97,0.00019565287549215774
1005,structure,96,0.00019363583553863036
1006,entry,96,0.00019363583553863036
1007,distribution,96,0.00019363583553863036
1008,torture,96,0.00019363583553863036
1009,andor,96,0.00019363583553863036
1010,armenia,96,0.00019363583553863036
1011,arguing,96,0.00019363583553863036
1012,retraction,96,0.00019363583553863036
1013,determined,96,0.00019363583553863036
1014,followed,96,0.00019363583553863036
1015,bring,96,0.00019363583553863036
1016,noting,95,0.00019161879558510296
1017,disseminating,95,0.00019161879558510296
1018,raised,95,0.00019161879558510296
1019,understood,95,0.00019161879558510296
1020,affected,95,0.00019161879558510296
1021,subsection,95,0.00019161879558510296
1022,contested,95,0.00019161879558510296
1023,instituted,95,0.00019161879558510296
1024,participated,95,0.00019161879558510296
1025,accept,95,0.00019161879558510296
1026,literature,95,0.00019161879558510296
1027,showed,95,0.00019161879558510296
1028,flat,95,0.00019161879558510296
1029,income,95,0.00019161879558510296
1030,step,94,0.00018960175563157556
1031,million,94,0.00018960175563157556
1032,critical,94,0.00018960175563157556
1033,immediately,94,0.00018960175563157556
1034,posted,94,0.00018960175563157556
1035,opened,94,0.00018960175563157556
1036,relying,94,0.00018960175563157556
1037,inspection,94,0.00018960175563157556
1038,suspected,94,0.00018960175563157556
1039,instead,94,0.00018960175563157556
1040,enmity,94,0.00018960175563157556
1041,engine,94,0.00018960175563157556
1042,indeed,93,0.00018758471567804815
1043,positive,93,0.00018758471567804815
1044,confidential,93,0.00018758471567804815
1045,total,93,0.00018758471567804815
1046,committing,93,0.00018758471567804815
1047,someone,93,0.00018758471567804815
1048,via,93,0.00018758471567804815
1049,study,93,0.00018758471567804815
1050,method,93,0.00018758471567804815
1051,room,93,0.00018758471567804815
1052,accompanied,93,0.00018758471567804815
1053,recognised,92,0.00018556767572452075
1054,minority,92,0.00018556767572452075
1055,practising,92,0.00018556767572452075
1056,merely,92,0.00018556767572452075
1057,operational,92,0.00018556767572452075
1058,printed,92,0.00018556767572452075
1059,transferred,92,0.00018556767572452075
1060,impact,92,0.00018556767572452075
1061,get,92,0.00018556767572452075
1062,initiated,92,0.00018556767572452075
1063,promotion,92,0.00018556767572452075
1064,ip,92,0.00018556767572452075
1065,capable,92,0.00018556767572452075
1066,dr,92,0.00018556767572452075
1067,always,92,0.00018556767572452075
1068,demonstrator,92,0.00018556767572452075
1069,offender,91,0.00018355063577099335
1070,fair,91,0.00018355063577099335
1071,laid,91,0.00018355063577099335
1072,penal,91,0.00018355063577099335
1073,race,91,0.00018355063577099335
1074,н,91,0.00018355063577099335
1075,awarded,91,0.00018355063577099335
1076,emphasised,91,0.00018355063577099335
1077,residence,91,0.00018355063577099335
1078,numerous,91,0.00018355063577099335
1079,commissioner,91,0.00018355063577099335
1080,payment,91,0.00018355063577099335
1081,specifically,90,0.00018153359581746595
1082,shown,90,0.00018153359581746595
1083,feeling,90,0.00018153359581746595
1084,disclosed,90,0.00018153359581746595
1085,exception,90,0.00018153359581746595
1086,mother,90,0.00018153359581746595
1087,park,90,0.00018153359581746595
1088,perpetrator,90,0.00018153359581746595
1089,crowd,90,0.00018153359581746595
1090,often,90,0.00018153359581746595
1091,testified,90,0.00018153359581746595
1092,compliance,90,0.00018153359581746595
1093,forced,89,0.00017951655586393854
1094,submit,89,0.00017951655586393854
1095,hereinafter,89,0.00017951655586393854
1096,remained,89,0.00017951655586393854
1097,directive,89,0.00017951655586393854
1098,participate,89,0.00017951655586393854
1099,untrue,89,0.00017951655586393854
1100,prescribed,89,0.00017951655586393854
1101,eight,89,0.00017951655586393854
1102,began,89,0.00017951655586393854
1103,quashed,89,0.00017951655586393854
1104,visit,89,0.00017951655586393854
1105,proportionality,89,0.00017951655586393854
1106,leading,89,0.00017951655586393854
1107,bulgarian,89,0.00017951655586393854
1108,seized,89,0.00017951655586393854
1109,interpreted,88,0.00017749951591041114
1110,superior,88,0.00017749951591041114
1111,benefit,88,0.00017749951591041114
1112,significant,88,0.00017749951591041114
1113,proportionate,88,0.00017749951591041114
1114,f,88,0.00017749951591041114
1115,disseminate,88,0.00017749951591041114
1116,injured,88,0.00017749951591041114
1117,transfer,88,0.00017749951591041114
1118,require,88,0.00017749951591041114
1119,generally,88,0.00017749951591041114
1120,continue,87,0.00017548247595688377
1121,possession,87,0.00017548247595688377
1122,supported,87,0.00017548247595688377
1123,exercising,87,0.00017548247595688377
1124,street,87,0.00017548247595688377
1125,commit,87,0.00017548247595688377
1126,mind,87,0.00017548247595688377
1127,believe,87,0.00017548247595688377
1128,directed,86,0.00017346543600335636
1129,classified,86,0.00017346543600335636
1130,treatment,86,0.00017346543600335636
1131,plan,86,0.00017346543600335636
1132,guideline,86,0.00017346543600335636
1133,protester,86,0.00017346543600335636
1134,ordinary,86,0.00017346543600335636
1135,rector,86,0.00017346543600335636
1136,opportunity,85,0.00017144839604982896
1137,next,85,0.00017144839604982896
1138,unknown,85,0.00017144839604982896
1139,degree,85,0.00017144839604982896
1140,created,85,0.00017144839604982896
1141,ensuring,85,0.00017144839604982896
1142,common,85,0.00017144839604982896
1143,constitutes,85,0.00017144839604982896
1144,challenge,85,0.00017144839604982896
1145,accessible,85,0.00017144839604982896
1146,senior,85,0.00017144839604982896
1147,criticised,85,0.00017144839604982896
1148,romania,85,0.00017144839604982896
1149,competence,85,0.00017144839604982896
1150,approved,85,0.00017144839604982896
1151,approach,85,0.00017144839604982896
1152,covered,84,0.00016943135609630156
1153,danger,84,0.00016943135609630156
1154,agreement,84,0.00016943135609630156
1155,symbol,84,0.00016943135609630156
1156,damaging,84,0.00016943135609630156
1157,going,84,0.00016943135609630156
1158,ass,84,0.00016943135609630156
1159,alternative,84,0.00016943135609630156
1160,care,83,0.00016741431614277416
1161,impossible,83,0.00016741431614277416
1162,owing,83,0.00016741431614277416
1163,seven,83,0.00016741431614277416
1164,concept,83,0.00016741431614277416
1165,aforementioned,83,0.00016741431614277416
1166,changed,83,0.00016741431614277416
1167,bulgaria,83,0.00016741431614277416
1168,expense,83,0.00016741431614277416
1169,prevention,83,0.00016741431614277416
1170,cultural,83,0.00016741431614277416
1171,introduced,83,0.00016741431614277416
1172,balance,83,0.00016741431614277416
